xref,dname,gid,did,g,d
C0029456,Osteoporosis,10935,DOID:11476,3768,1825
C0029456,Osteoporosis,111,DOID:11476,17472,1825
C0029456,Osteoporosis,11138,DOID:11476,1271,1825
C0029456,Osteoporosis,11315,DOID:11476,4588,1825
C0029456,Osteoporosis,11343,DOID:11476,6004,1825
C0029456,Osteoporosis,114876,DOID:11476,5318,1825
C0029456,Osteoporosis,118429,DOID:11476,15900,1825
C0029456,Osteoporosis,1277,DOID:11476,16131,1825
C0029456,Osteoporosis,1278,DOID:11476,6182,1825
C0029456,Osteoporosis,1588,DOID:11476,1928,1825
C0029456,Osteoporosis,2023,DOID:11476,12140,1825
C0029456,Osteoporosis,2122,DOID:11476,17039,1825
C0029456,Osteoporosis,220164,DOID:11476,4733,1825
C0029456,Osteoporosis,2243,DOID:11476,13355,1825
C0029456,Osteoporosis,2244,DOID:11476,13348,1825
C0029456,Osteoporosis,25796,DOID:11476,16780,1825
C0029456,Osteoporosis,2597,DOID:11476,16284,1825
C0029456,Osteoporosis,2820,DOID:11476,3609,1825
C0029456,Osteoporosis,2876,DOID:11476,14364,1825
C0029456,Osteoporosis,2934,DOID:11476,17323,1825
C0029456,Osteoporosis,302,DOID:11476,12595,1825
C0029456,Osteoporosis,338382,DOID:11476,12919,1825
C0029456,Osteoporosis,3418,DOID:11476,3825,1825
C0029456,Osteoporosis,3569,DOID:11476,8535,1825
C0029456,Osteoporosis,3570,DOID:11476,1027,1825
C0029456,Osteoporosis,4041,DOID:11476,2750,1825
C0029456,Osteoporosis,4057,DOID:11476,12332,1825
C0029456,Osteoporosis,471,DOID:11476,4693,1825
C0029456,Osteoporosis,4860,DOID:11476,13261,1825
C0029456,Osteoporosis,4982,DOID:11476,17753,1825
C0029456,Osteoporosis,501,DOID:11476,2269,1825
C0029456,Osteoporosis,5019,DOID:11476,2149,1825
C0029456,Osteoporosis,5034,DOID:11476,2808,1825
C0029456,Osteoporosis,5315,DOID:11476,8579,1825
C0029456,Osteoporosis,5341,DOID:11476,4153,1825
C0029456,Osteoporosis,5443,DOID:11476,14386,1825
C0029456,Osteoporosis,54503,DOID:11476,5868,1825
C0029456,Osteoporosis,5683,DOID:11476,7689,1825
C0029456,Osteoporosis,5686,DOID:11476,7686,1825
C0029456,Osteoporosis,5741,DOID:11476,7317,1825
C0029456,Osteoporosis,5906,DOID:11476,15707,1825
C0029456,Osteoporosis,5972,DOID:11476,7726,1825
C0029456,Osteoporosis,6251,DOID:11476,1815,1825
C0029456,Osteoporosis,6648,DOID:11476,6698,1825
C0029456,Osteoporosis,7040,DOID:11476,5887,1825
C0029456,Osteoporosis,7094,DOID:11476,13472,1825
C0029456,Osteoporosis,71,DOID:11476,16397,1825
C0029456,Osteoporosis,7167,DOID:11476,2264,1825
C0029456,Osteoporosis,7171,DOID:11476,11865,1825
C0029456,Osteoporosis,7307,DOID:11476,5861,1825
C0029456,Osteoporosis,7414,DOID:11476,16972,1825
C0029456,Osteoporosis,7421,DOID:11476,15195,1825
C0029456,Osteoporosis,7471,DOID:11476,17397,1825
C0029456,Osteoporosis,760,DOID:11476,7903,1825
C0029456,Osteoporosis,799,DOID:11476,1576,1825
C0029456,Osteoporosis,8572,DOID:11476,8673,1825
C0029456,Osteoporosis,8600,DOID:11476,5911,1825
C0029456,Osteoporosis,92344,DOID:11476,15075,1825
C0029456,Osteoporosis,9365,DOID:11476,6109,1825
C0029456,Osteoporosis,9948,DOID:11476,1416,1825
C0018801,Heart failure,10516,DOID:6000,14054,5346
C0018801,Heart failure,10891,DOID:6000,9386,5346
C0018801,Heart failure,112616,DOID:6000,15622,5346
C0018801,Heart failure,1401,DOID:6000,3627,5346
C0018801,Heart failure,1431,DOID:6000,13163,5346
C0018801,Heart failure,1437,DOID:6000,13157,5346
C0018801,Heart failure,1440,DOID:6000,2306,5346
C0018801,Heart failure,1490,DOID:6000,14951,5346
C0018801,Heart failure,152,DOID:6000,1111,5346
C0018801,Heart failure,153,DOID:6000,1110,5346
C0018801,Heart failure,1536,DOID:6000,11718,5346
C0018801,Heart failure,155,DOID:6000,1112,5346
C0018801,Heart failure,161725,DOID:6000,12835,5346
C0018801,Heart failure,1636,DOID:6000,13743,5346
C0018801,Heart failure,183,DOID:6000,12090,5346
C0018801,Heart failure,185,DOID:6000,17160,5346
C0018801,Heart failure,1906,DOID:6000,16054,5346
C0018801,Heart failure,2053,DOID:6000,5189,5346
C0018801,Heart failure,213,DOID:6000,2077,5346
C0018801,Heart failure,2628,DOID:6000,16318,5346
C0018801,Heart failure,2641,DOID:6000,16816,5346
C0018801,Heart failure,2660,DOID:6000,17314,5346
C0018801,Heart failure,27035,DOID:6000,11013,5346
C0018801,Heart failure,2879,DOID:6000,14367,5346
C0018801,Heart failure,2920,DOID:6000,9217,5346
C0018801,Heart failure,2932,DOID:6000,17325,5346
C0018801,Heart failure,3084,DOID:6000,17183,5346
C0018801,Heart failure,3091,DOID:6000,8305,5346
C0018801,Heart failure,3162,DOID:6000,17355,5346
C0018801,Heart failure,325,DOID:6000,13270,5346
C0018801,Heart failure,3315,DOID:6000,15553,5346
C0018801,Heart failure,3357,DOID:6000,14371,5346
C0018801,Heart failure,3458,DOID:6000,2530,5346
C0018801,Heart failure,3553,DOID:6000,16861,5346
C0018801,Heart failure,3569,DOID:6000,8535,5346
C0018801,Heart failure,3630,DOID:6000,12977,5346
C0018801,Heart failure,3688,DOID:6000,782,5346
C0018801,Heart failure,4306,DOID:6000,16427,5346
C0018801,Heart failure,478,DOID:6000,4700,5346
C0018801,Heart failure,4843,DOID:6000,3214,5346
C0018801,Heart failure,4846,DOID:6000,3209,5346
C0018801,Heart failure,487,DOID:6000,11625,5346
C0018801,Heart failure,4878,DOID:6000,11227,5346
C0018801,Heart failure,4879,DOID:6000,13387,5346
C0018801,Heart failure,488,DOID:6000,11624,5346
C0018801,Heart failure,4881,DOID:6000,1788,5346
C0018801,Heart failure,4973,DOID:6000,15518,5346
C0018801,Heart failure,50507,DOID:6000,17961,5346
C0018801,Heart failure,5054,DOID:6000,821,5346
C0018801,Heart failure,5170,DOID:6000,17058,5346
C0018801,Heart failure,51738,DOID:6000,16764,5346
C0018801,Heart failure,5294,DOID:6000,14611,5346
C0018801,Heart failure,5327,DOID:6000,17327,5346
C0018801,Heart failure,5443,DOID:6000,14386,5346
C0018801,Heart failure,5502,DOID:6000,14411,5346
C0018801,Heart failure,551,DOID:6000,4938,5346
C0018801,Heart failure,554,DOID:6000,4936,5346
C0018801,Heart failure,5609,DOID:6000,10347,5346
C0018801,Heart failure,5617,DOID:6000,654,5346
C0018801,Heart failure,5663,DOID:6000,10964,5346
C0018801,Heart failure,5741,DOID:6000,7317,5346
C0018801,Heart failure,5742,DOID:6000,7318,5346
C0018801,Heart failure,5743,DOID:6000,7319,5346
C0018801,Heart failure,5879,DOID:6000,10071,5346
C0018801,Heart failure,5972,DOID:6000,7726,5346
C0018801,Heart failure,6548,DOID:6000,13864,5346
C0018801,Heart failure,6647,DOID:6000,6702,5346
C0018801,Heart failure,6648,DOID:6000,6698,5346
C0018801,Heart failure,6649,DOID:6000,6699,5346
C0018801,Heart failure,7124,DOID:6000,17192,5346
C0018801,Heart failure,7132,DOID:6000,13115,5346
C0018801,Heart failure,7139,DOID:6000,13107,5346
C0018801,Heart failure,7422,DOID:6000,3879,5346
C0018801,Heart failure,7450,DOID:6000,292,5346
C0018801,Heart failure,7498,DOID:6000,1638,5346
C0018801,Heart failure,8204,DOID:6000,16348,5346
C0018801,Heart failure,847,DOID:6000,11496,5346
C0018801,Heart failure,90226,DOID:6000,1426,5346
C0018801,Heart failure,9370,DOID:6000,15483,5346
C0018801,Heart failure,9518,DOID:6000,10524,5346
C0677776,Hereditary Breast and Ovarian Cancer Syndrome,10111,DOID:5683,13084,5176
C0677776,Hereditary Breast and Ovarian Cancer Syndrome,11200,DOID:5683,3019,5176
C0677776,Hereditary Breast and Ovarian Cancer Syndrome,4361,DOID:5683,15858,5176
C0677776,Hereditary Breast and Ovarian Cancer Syndrome,4683,DOID:5683,16570,5176
C0677776,Hereditary Breast and Ovarian Cancer Syndrome,5728,DOID:5683,6636,5176
C0677776,Hereditary Breast and Ovarian Cancer Syndrome,580,DOID:5683,13143,5176
C0677776,Hereditary Breast and Ovarian Cancer Syndrome,5888,DOID:5683,7243,5176
C0677776,Hereditary Breast and Ovarian Cancer Syndrome,5889,DOID:5683,4337,5176
C0677776,Hereditary Breast and Ovarian Cancer Syndrome,5892,DOID:5683,13217,5176
C0677776,Hereditary Breast and Ovarian Cancer Syndrome,672,DOID:5683,16679,5176
C0677776,Hereditary Breast and Ovarian Cancer Syndrome,675,DOID:5683,16676,5176
C0677776,Hereditary Breast and Ovarian Cancer Syndrome,7157,DOID:5683,11242,5176
C0677776,Hereditary Breast and Ovarian Cancer Syndrome,79728,DOID:5683,1282,5176
C0677776,Hereditary Breast and Ovarian Cancer Syndrome,83990,DOID:5683,2605,5176
C0037274,Dermatologic disorders,10142,DOID:37,4847,4055
C0037274,Dermatologic disorders,10308,DOID:37,13545,4055
C0037274,Dermatologic disorders,10443,DOID:37,10791,4055
C0037274,Dermatologic disorders,118856,DOID:37,12543,4055
C0037274,Dermatologic disorders,2068,DOID:37,13391,4055
C0037274,Dermatologic disorders,2263,DOID:37,13970,4055
C0037274,Dermatologic disorders,22902,DOID:37,13994,4055
C0037274,Dermatologic disorders,23043,DOID:37,3562,4055
C0037274,Dermatologic disorders,239,DOID:37,1434,4055
C0037274,Dermatologic disorders,2707,DOID:37,10662,4055
C0037274,Dermatologic disorders,2803,DOID:37,4261,4055
C0037274,Dermatologic disorders,2920,DOID:37,9217,4055
C0037274,Dermatologic disorders,2921,DOID:37,9216,4055
C0037274,Dermatologic disorders,2944,DOID:37,7236,4055
C0037274,Dermatologic disorders,29896,DOID:37,4031,4055
C0037274,Dermatologic disorders,3304,DOID:37,12266,4055
C0037274,Dermatologic disorders,3398,DOID:37,13165,4055
C0037274,Dermatologic disorders,3440,DOID:37,16490,4055
C0037274,Dermatologic disorders,3552,DOID:37,16862,4055
C0037274,Dermatologic disorders,3553,DOID:37,16861,4055
C0037274,Dermatologic disorders,3554,DOID:37,16860,4055
C0037274,Dermatologic disorders,3557,DOID:37,16858,4055
C0037274,Dermatologic disorders,3569,DOID:37,8535,4055
C0037274,Dermatologic disorders,3759,DOID:37,10074,4055
C0037274,Dermatologic disorders,414062,DOID:37,407,4055
C0037274,Dermatologic disorders,4524,DOID:37,14593,4055
C0037274,Dermatologic disorders,4616,DOID:37,10746,4055
C0037274,Dermatologic disorders,4714,DOID:37,8748,4055
C0037274,Dermatologic disorders,4929,DOID:37,8122,4055
C0037274,Dermatologic disorders,4968,DOID:37,3560,4055
C0037274,Dermatologic disorders,5142,DOID:37,8819,4055
C0037274,Dermatologic disorders,5209,DOID:37,3228,4055
C0037274,Dermatologic disorders,54345,DOID:37,14375,4055
C0037274,Dermatologic disorders,54469,DOID:37,13736,4055
C0037274,Dermatologic disorders,55422,DOID:37,7680,4055
C0037274,Dermatologic disorders,5652,DOID:37,1969,4055
C0037274,Dermatologic disorders,56547,DOID:37,8719,4055
C0037274,Dermatologic disorders,57162,DOID:37,8126,4055
C0037274,Dermatologic disorders,5728,DOID:37,6636,4055
C0037274,Dermatologic disorders,5743,DOID:37,7319,4055
C0037274,Dermatologic disorders,5806,DOID:37,4147,4055
C0037274,Dermatologic disorders,5991,DOID:37,9346,4055
C0037274,Dermatologic disorders,5996,DOID:37,7471,4055
C0037274,Dermatologic disorders,6314,DOID:37,4166,4055
C0037274,Dermatologic disorders,6351,DOID:37,5473,4055
C0037274,Dermatologic disorders,6364,DOID:37,14278,4055
C0037274,Dermatologic disorders,6421,DOID:37,10391,4055
C0037274,Dermatologic disorders,6498,DOID:37,4642,4055
C0037274,Dermatologic disorders,6648,DOID:37,6698,4055
C0037274,Dermatologic disorders,6730,DOID:37,2037,4055
C0037274,Dermatologic disorders,6742,DOID:37,11040,4055
C0037274,Dermatologic disorders,7109,DOID:37,2923,4055
C0037274,Dermatologic disorders,7124,DOID:37,17192,4055
C0037274,Dermatologic disorders,7130,DOID:37,8284,4055
C0037274,Dermatologic disorders,7324,DOID:37,5254,4055
C0037274,Dermatologic disorders,79101,DOID:37,9239,4055
C0037274,Dermatologic disorders,8554,DOID:37,9331,4055
C0037274,Dermatologic disorders,8615,DOID:37,15328,4055
C0037274,Dermatologic disorders,8870,DOID:37,10857,4055
C0037274,Dermatologic disorders,8975,DOID:37,13099,4055
C0037274,Dermatologic disorders,9034,DOID:37,5850,4055
C0037274,Dermatologic disorders,9308,DOID:37,4181,4055
C0037274,Dermatologic disorders,9365,DOID:37,6109,4055
C0037274,Dermatologic disorders,9446,DOID:37,3918,4055
C0037274,Dermatologic disorders,9562,DOID:37,13612,4055
C0037274,Dermatologic disorders,960,DOID:37,12406,4055
C0349788,Arrhythmogenic Right Ventricular Dysplasia,125972,DOID:0050431,2259,126
C0349788,Arrhythmogenic Right Ventricular Dysplasia,1824,DOID:0050431,15499,126
C0349788,Arrhythmogenic Right Ventricular Dysplasia,1829,DOID:0050431,15495,126
C0349788,Arrhythmogenic Right Ventricular Dysplasia,1832,DOID:0050431,6120,126
C0349788,Arrhythmogenic Right Ventricular Dysplasia,3757,DOID:0050431,10087,126
C0349788,Arrhythmogenic Right Ventricular Dysplasia,4000,DOID:0050431,4051,126
C0349788,Arrhythmogenic Right Ventricular Dysplasia,5318,DOID:0050431,8571,126
C0349788,Arrhythmogenic Right Ventricular Dysplasia,6331,DOID:0050431,3502,126
C0349788,Arrhythmogenic Right Ventricular Dysplasia,79188,DOID:0050431,6573,126
C0349788,Arrhythmogenic Right Ventricular Dysplasia,9531,DOID:0050431,9795,126
C0011882,Diabetic Neuropathies,1129,DOID:9743,10593,6765
C0011882,Diabetic Neuropathies,2915,DOID:9743,16883,6765
C0011882,Diabetic Neuropathies,3082,DOID:9743,1382,6765
C0011882,Diabetic Neuropathies,3643,DOID:9743,2118,6765
C0011882,Diabetic Neuropathies,4311,DOID:9743,7263,6765
C0011882,Diabetic Neuropathies,4313,DOID:9743,7265,6765
C0011882,Diabetic Neuropathies,4318,DOID:9743,7270,6765
C0011882,Diabetic Neuropathies,4908,DOID:9743,8786,6765
C0011882,Diabetic Neuropathies,6446,DOID:9743,12247,6765
C0011882,Diabetic Neuropathies,7040,DOID:9743,5887,6765
C0011882,Diabetic Neuropathies,7099,DOID:9743,13479,6765
C0011882,Diabetic Neuropathies,836,DOID:9743,11079,6765
C0011882,Diabetic Neuropathies,847,DOID:9743,11496,6765
C0021364,Male infertility,10047,DOID:12336,976,2128
C0021364,Male infertility,1080,DOID:12336,12820,2128
C0021364,Male infertility,1543,DOID:12336,604,2128
C0021364,Male infertility,1586,DOID:12336,1938,2128
C0021364,Male infertility,161582,DOID:12336,898,2128
C0021364,Male infertility,1636,DOID:12336,13743,2128
C0021364,Male infertility,1831,DOID:12336,7911,2128
C0021364,Male infertility,196,DOID:12336,2434,2128
C0021364,Male infertility,2054,DOID:12336,12029,2128
C0021364,Male infertility,2099,DOID:12336,6424,2128
C0021364,Male infertility,217,DOID:12336,12204,2128
C0021364,Male infertility,23424,DOID:12336,13254,2128
C0021364,Male infertility,2488,DOID:12336,8788,2128
C0021364,Male infertility,2516,DOID:12336,2603,2128
C0021364,Male infertility,2796,DOID:12336,13403,2128
C0021364,Male infertility,2879,DOID:12336,14367,2128
C0021364,Male infertility,29102,DOID:12336,260,2128
C0021364,Male infertility,3237,DOID:12336,14348,2128
C0021364,Male infertility,339345,DOID:12336,11598,2128
C0021364,Male infertility,346562,DOID:12336,13753,2128
C0021364,Male infertility,367,DOID:12336,14502,2128
C0021364,Male infertility,3948,DOID:12336,17155,2128
C0021364,Male infertility,3972,DOID:12336,2926,2128
C0021364,Male infertility,3973,DOID:12336,5590,2128
C0021364,Male infertility,4193,DOID:12336,1306,2128
C0021364,Male infertility,4524,DOID:12336,14593,2128
C0021364,Male infertility,4548,DOID:12336,16261,2128
C0021364,Male infertility,4552,DOID:12336,7080,2128
C0021364,Male infertility,4846,DOID:12336,3209,2128
C0021364,Male infertility,4968,DOID:12336,3560,2128
C0021364,Male infertility,5139,DOID:12336,5634,2128
C0021364,Male infertility,5428,DOID:12336,13785,2128
C0021364,Male infertility,5444,DOID:12336,14393,2128
C0021364,Male infertility,54898,DOID:12336,8280,2128
C0021364,Male infertility,581,DOID:12336,4794,2128
C0021364,Male infertility,5887,DOID:12336,7211,2128
C0021364,Male infertility,596,DOID:12336,3599,2128
C0021364,Male infertility,6414,DOID:12336,2011,2128
C0021364,Male infertility,6648,DOID:12336,6698,2128
C0021364,Male infertility,6795,DOID:12336,62,2128
C0021364,Male infertility,7157,DOID:12336,11242,2128
C0021364,Male infertility,79730,DOID:12336,10610,2128
C0021364,Male infertility,8085,DOID:12336,2846,2128
C0021364,Male infertility,83756,DOID:12336,16109,2128
C0042373,Vascular Diseases,10398,DOID:178,485,3084
C0042373,Vascular Diseases,10516,DOID:178,14054,3084
C0042373,Vascular Diseases,196,DOID:178,2434,3084
C0042373,Vascular Diseases,2056,DOID:178,12037,3084
C0042373,Vascular Diseases,217,DOID:178,12204,3084
C0042373,Vascular Diseases,2641,DOID:178,16816,3084
C0042373,Vascular Diseases,3082,DOID:178,1382,3084
C0042373,Vascular Diseases,4524,DOID:178,14593,3084
C0042373,Vascular Diseases,4638,DOID:178,10099,3084
C0042373,Vascular Diseases,5311,DOID:178,8575,3084
C0042373,Vascular Diseases,6559,DOID:178,4351,3084
C0042373,Vascular Diseases,6648,DOID:178,6698,3084
C0042373,Vascular Diseases,7076,DOID:178,14107,3084
C0042373,Vascular Diseases,7124,DOID:178,17192,3084
C0042373,Vascular Diseases,79001,DOID:178,4949,3084
C0042373,Vascular Diseases,79924,DOID:178,8124,3084
C0023418,leukemia,10848,DOID:1240,18288,2162
C0023418,leukemia,2078,DOID:1240,4512,2162
C0023418,leukemia,2099,DOID:1240,6424,2162
C0023418,leukemia,2246,DOID:1240,13350,2162
C0023418,leukemia,2305,DOID:1240,381,2162
C0023418,leukemia,23532,DOID:1240,17584,2162
C0023418,leukemia,29072,DOID:1240,11605,2162
C0023418,leukemia,2944,DOID:1240,7236,2162
C0023418,leukemia,3240,DOID:1240,6171,2162
C0023418,leukemia,329,DOID:1240,13273,2162
C0023418,leukemia,330,DOID:1240,3683,2162
C0023418,leukemia,3558,DOID:1240,16870,2162
C0023418,leukemia,366,DOID:1240,691,2162
C0023418,leukemia,367,DOID:1240,14502,2162
C0023418,leukemia,3717,DOID:1240,8767,2162
C0023418,leukemia,4255,DOID:1240,4975,2162
C0023418,leukemia,4297,DOID:1240,1001,2162
C0023418,leukemia,54541,DOID:1240,4536,2162
C0023418,leukemia,55512,DOID:1240,10359,2162
C0023418,leukemia,5590,DOID:1240,2987,2162
C0023418,leukemia,55904,DOID:1240,13927,2162
C0023418,leukemia,572,DOID:1240,4250,2162
C0023418,leukemia,5728,DOID:1240,6636,2162
C0023418,leukemia,5781,DOID:1240,3404,2162
C0023418,leukemia,595,DOID:1240,3596,2162
C0023418,leukemia,7153,DOID:1240,11245,2162
C0023418,leukemia,7490,DOID:1240,1644,2162
C0023418,leukemia,8202,DOID:1240,17138,2162
C0023418,leukemia,8743,DOID:1240,8937,2162
C0023418,leukemia,8837,DOID:1240,9582,2162
C0023418,leukemia,8877,DOID:1240,10862,2162
C0023418,leukemia,9446,DOID:1240,3918,2162
C0009324,Ulcerative Colitis,1001,DOID:8577,15302,6361
C0009324,Ulcerative Colitis,100996485,DOID:8577,18138,6361
C0009324,Ulcerative Colitis,10109,DOID:8577,2422,6361
C0009324,Ulcerative Colitis,10320,DOID:8577,12628,6361
C0009324,Ulcerative Colitis,10544,DOID:8577,8901,6361
C0009324,Ulcerative Colitis,10747,DOID:8577,12762,6361
C0009324,Ulcerative Colitis,11261,DOID:8577,2381,6361
C0009324,Ulcerative Colitis,11315,DOID:8577,4588,6361
C0009324,Ulcerative Colitis,1235,DOID:8577,15015,6361
C0009324,Ulcerative Colitis,132612,DOID:8577,9403,6361
C0009324,Ulcerative Colitis,146198,DOID:8577,7859,6361
C0009324,Ulcerative Colitis,149233,DOID:8577,9117,6361
C0009324,Ulcerative Colitis,150962,DOID:8577,5645,6361
C0009324,Ulcerative Colitis,159296,DOID:8577,3762,6361
C0009324,Ulcerative Colitis,1611,DOID:8577,12503,6361
C0009324,Ulcerative Colitis,1670,DOID:8577,12517,6361
C0009324,Ulcerative Colitis,1671,DOID:8577,12518,6361
C0009324,Ulcerative Colitis,1811,DOID:8577,5505,6361
C0009324,Ulcerative Colitis,1893,DOID:8577,6312,6361
C0009324,Ulcerative Colitis,201266,DOID:8577,12993,6361
C0009324,Ulcerative Colitis,219771,DOID:8577,17336,6361
C0009324,Ulcerative Colitis,2212,DOID:8577,5759,6361
C0009324,Ulcerative Colitis,23046,DOID:8577,9932,6361
C0009324,Ulcerative Colitis,23252,DOID:8577,10375,6361
C0009324,Ulcerative Colitis,23308,DOID:8577,16492,6361
C0009324,Ulcerative Colitis,2494,DOID:8577,16930,6361
C0009324,Ulcerative Colitis,2768,DOID:8577,2458,6361
C0009324,Ulcerative Colitis,3117,DOID:8577,7288,6361
C0009324,Ulcerative Colitis,3123,DOID:8577,16439,6361
C0009324,Ulcerative Colitis,3172,DOID:8577,9262,6361
C0009324,Ulcerative Colitis,327,DOID:8577,2089,6361
C0009324,Ulcerative Colitis,3383,DOID:8577,3617,6361
C0009324,Ulcerative Colitis,345611,DOID:8577,14924,6361
C0009324,Ulcerative Colitis,3553,DOID:8577,16861,6361
C0009324,Ulcerative Colitis,3575,DOID:8577,13820,6361
C0009324,Ulcerative Colitis,3576,DOID:8577,15230,6361
C0009324,Ulcerative Colitis,3577,DOID:8577,775,6361
C0009324,Ulcerative Colitis,3579,DOID:8577,15415,6361
C0009324,Ulcerative Colitis,3586,DOID:8577,11765,6361
C0009324,Ulcerative Colitis,3593,DOID:8577,2798,6361
C0009324,Ulcerative Colitis,3663,DOID:8577,2767,6361
C0009324,Ulcerative Colitis,3683,DOID:8577,785,6361
C0009324,Ulcerative Colitis,3717,DOID:8577,8767,6361
C0009324,Ulcerative Colitis,3912,DOID:8577,2032,6361
C0009324,Ulcerative Colitis,4046,DOID:8577,2747,6361
C0009324,Ulcerative Colitis,4057,DOID:8577,12332,6361
C0009324,Ulcerative Colitis,4318,DOID:8577,7270,6361
C0009324,Ulcerative Colitis,4353,DOID:8577,5962,6361
C0009324,Ulcerative Colitis,4485,DOID:8577,8539,6361
C0009324,Ulcerative Colitis,4584,DOID:8577,2330,6361
C0009324,Ulcerative Colitis,4790,DOID:8577,11342,6361
C0009324,Ulcerative Colitis,51460,DOID:8577,13839,6361
C0009324,Ulcerative Colitis,51738,DOID:8577,16764,6361
C0009324,Ulcerative Colitis,51750,DOID:8577,13359,6361
C0009324,Ulcerative Colitis,5334,DOID:8577,9228,6361
C0009324,Ulcerative Colitis,54535,DOID:8577,15779,6361
C0009324,Ulcerative Colitis,54546,DOID:8577,115,6361
