DOID 1,DOID 2,Disease 1,Disease 2
DOID:3925,DOID:3153,4167,3741
DOID:3926,DOID:3153,4168,3741
DOID:3927,DOID:3153,4169,3741
DOID:3928,DOID:3153,4170,3741
DOID:3930,DOID:2952,4171,3626
DOID:3933,DOID:682,4172,5672
DOID:3939,DOID:201,4173,3189
DOID:3946,DOID:2444,4174,3375
DOID:3947,DOID:3952,4175,4179
DOID:3948,DOID:660,4176,5590
DOID:3950,DOID:3953,4177,4180
DOID:3951,DOID:820,4178,6209
DOID:3952,DOID:9553,4179,6696
DOID:3953,DOID:170,4180,3045
DOID:3959,DOID:3948,4181,4176
DOID:396,DOID:397,4182,4189
DOID:3962,DOID:3963,4183,4184
DOID:3963,DOID:1781,4184,3085
DOID:3964,DOID:3962,4185,4183
DOID:3965,DOID:3451,4186,3921
DOID:3968,DOID:3969,4187,4188
DOID:3969,DOID:3963,4188,4184
DOID:397,DOID:0060036,4189,675
DOID:3973,DOID:3962,4190,4183
DOID:3978,DOID:0050700,4191,347
DOID:3981,DOID:1289,4192,2292
DOID:3982,DOID:0050845,4193,489
DOID:3983,DOID:883,4194,6444
DOID:3985,DOID:1255,4195,2200
DOID:399,DOID:0050338,4196,108
DOID:3996,DOID:0050686,4197,333
DOID:3998,DOID:3999,4198,4199
DOID:3999,DOID:1294,4199,2311
DOID:4000,DOID:2152,4200,3260
DOID:4001,DOID:2151,4201,3259
DOID:4003,DOID:1357,4202,2529
DOID:4005,DOID:2871,4203,3594
DOID:4006,DOID:4007,4204,4205
DOID:4007,DOID:11054,4205,1658
DOID:4008,DOID:1963,4206,3166
DOID:401,DOID:399,4207,4196
DOID:4011,DOID:10286,4208,1369
DOID:4012,DOID:2671,4209,3488
DOID:4013,DOID:734,4210,5880
DOID:4014,DOID:2671,4211,3488
DOID:4015,DOID:1749,4212,3067
DOID:402,DOID:404,4213,4228
DOID:4022,DOID:1426,4214,2779
DOID:4023,DOID:6217,4215,5437
DOID:4024,DOID:299,4216,3647
DOID:4025,DOID:5113,4217,4817
DOID:4028,DOID:471,4218,4602
DOID:4029,DOID:76,4219,5994
DOID:403,DOID:77,4220,6036
DOID:4030,DOID:4029,4221,4219
DOID:4031,DOID:2326,4222,3328
DOID:4033,DOID:4029,4223,4219
DOID:4034,DOID:4029,4224,4219
DOID:4035,DOID:4029,4225,4219
DOID:4037,DOID:4029,4226,4219
DOID:4038,DOID:4029,4227,4219
DOID:404,DOID:0050599,4228,251
DOID:4043,DOID:4045,4229,4231
DOID:4044,DOID:461,4230,4540
DOID:4045,DOID:0060100,4231,734
DOID:4047,DOID:270,4232,3502
DOID:4048,DOID:2133,4233,3247
DOID:4049,DOID:4050,4234,4235
DOID:4050,DOID:5559,4235,5094
DOID:4051,DOID:3247,4236,3795
DOID:4053,DOID:1995,4237,3180
DOID:4054,DOID:10283,4238,1368
DOID:4055,DOID:502,4239,4776
DOID:4057,DOID:4058,4240,4241
DOID:4058,DOID:3121,4241,3720
DOID:4059,DOID:2146,4242,3255
DOID:4060,DOID:3017,4243,3666
DOID:4061,DOID:4062,4244,4245
DOID:4062,DOID:2998,4245,3652
DOID:4064,DOID:4606,4246,4537
DOID:4065,DOID:3247,4247,3795
DOID:4066,DOID:4067,4248,4249
DOID:4067,DOID:14110,4249,2718
DOID:407,DOID:404,4250,4228
DOID:4071,DOID:76,4251,5994
DOID:4072,DOID:5295,4252,4929
DOID:4073,DOID:4074,4253,4254
DOID:4074,DOID:4905,4254,4709
DOID:4075,DOID:4896,4255,4703
DOID:4078,DOID:0050826,4256,470
DOID:4079,DOID:114,4257,1803
DOID:4080,DOID:0050826,4258,470
DOID:4084,DOID:4085,4259,4260
DOID:4085,DOID:3095,4260,3701
DOID:4086,DOID:5557,4261,5093
DOID:4087,DOID:5557,4262,5093
DOID:409,DOID:3118,4263,3716
DOID:4090,DOID:2033,4264,3197
DOID:4109,DOID:4110,4265,4266
DOID:4110,DOID:1398,4266,2675
DOID:4111,DOID:4112,4267,4268
DOID:4112,DOID:4362,4268,4406
DOID:4113,DOID:4114,4269,4270
DOID:4114,DOID:9460,4270,6656
DOID:4115,DOID:6170,4271,5414
DOID:4117,DOID:136,4272,2539
DOID:4118,DOID:235,4273,3340
DOID:4119,DOID:4610,4274,4541
DOID:4123,DOID:16,4275,3001
DOID:4131,DOID:4223,4276,4323
DOID:4136,DOID:201,4277,3189
DOID:4137,DOID:4138,4278,4279
DOID:4138,DOID:9741,4279,6763
DOID:4140,DOID:0060262,4280,891
DOID:4141,DOID:4143,4281,4282
DOID:4143,DOID:184,4282,3115
DOID:4147,DOID:3119,4283,3717
DOID:4148,DOID:0050624,4284,274
DOID:4151,DOID:3302,4285,3827
DOID:4152,DOID:3302,4286,3827
DOID:4153,DOID:3302,4287,3827
DOID:4154,DOID:1091,4288,1598
DOID:4156,DOID:4166,4289,4295
DOID:4157,DOID:4166,4290,4295
DOID:4159,DOID:0060122,4291,752
DOID:4160,DOID:769,4292,6030
DOID:4163,DOID:769,4293,6030
DOID:4164,DOID:1319,4294,2395
DOID:4166,DOID:0050338,4295,108
DOID:417,DOID:0060056,4296,694
DOID:4175,DOID:4176,4297,4298
DOID:4176,DOID:74,4298,5899
DOID:418,DOID:419,4299,4305
DOID:4183,DOID:4184,4300,4301
DOID:4184,DOID:896,4301,6485
DOID:4186,DOID:92,4302,6553
DOID:4188,DOID:92,4303,6553
DOID:4189,DOID:92,4304,6553
DOID:419,DOID:854,4305,6343
DOID:4193,DOID:6713,4306,5637
DOID:4194,DOID:0050013,4307,5
DOID:4195,DOID:4194,4308,4307
DOID:4196,DOID:1188,4309,1978
DOID:420,DOID:421,4310,4318
DOID:4201,DOID:1188,4311,1978
DOID:4202,DOID:4203,4312,4313
DOID:4203,DOID:4706,4313,4599
DOID:4205,DOID:4706,4314,4599
DOID:4206,DOID:4203,4315,4313
DOID:4207,DOID:4203,4316,4313
DOID:4209,DOID:4210,4317,4319
DOID:421,DOID:16,4318,3001
DOID:4210,DOID:3565,4319,3977
DOID:4211,DOID:3565,4320,3977
DOID:4217,DOID:2151,4321,3259
DOID:422,DOID:423,4322,4326
DOID:4223,DOID:2723,4323,3518
DOID:4226,DOID:5166,4324,4853
DOID:4227,DOID:5165,4325,4852
DOID:423,DOID:66,4326,5589
DOID:4230,DOID:4045,4327,4231
DOID:4231,DOID:201,4328,3189
DOID:4232,DOID:3369,4329,3876
DOID:4233,DOID:1115,4330,1691
DOID:4235,DOID:1115,4331,1691
DOID:4236,DOID:154,4332,2970
DOID:4239,DOID:4043,4333,4229
DOID:424,DOID:850,4334,6319
DOID:4242,DOID:263,4335,3464
DOID:4247,DOID:4248,4336,4337
DOID:4248,DOID:3393,4337,3894
DOID:4249,DOID:649,4338,5539
DOID:4250,DOID:4251,4339,4340
DOID:4251,DOID:5614,4340,5134
DOID:4252,DOID:10579,4341,1472
DOID:4253,DOID:4254,4342,4343
DOID:4254,DOID:0080005,4343,1166
DOID:4257,DOID:3342,4344,3860
DOID:4258,DOID:2256,4345,3306
DOID:4260,DOID:0060135,4346,764
DOID:4265,DOID:127,4347,2239
DOID:4266,DOID:4265,4348,4347
DOID:4267,DOID:936,4349,6619
DOID:4270,DOID:4271,4350,4351
DOID:4271,DOID:2473,4351,3387
DOID:4277,DOID:3449,4352,3918
DOID:4278,DOID:3445,4353,3914
DOID:4279,DOID:2513,4354,3407
DOID:4280,DOID:2513,4355,3407
DOID:4281,DOID:2513,4356,3407
DOID:4282,DOID:2513,4357,3407
DOID:4283,DOID:4284,4358,4359
DOID:4284,DOID:4908,4359,4712
DOID:4286,DOID:2513,4360,3407
DOID:4287,DOID:4288,4361,4362
DOID:4288,DOID:5665,4362,5166
DOID:4289,DOID:2513,4363,3407
DOID:429,DOID:229,4364,3316
DOID:4290,DOID:2513,4365,3407
DOID:4291,DOID:2513,4366,3407
DOID:4292,DOID:2513,4367,3407
DOID:4293,DOID:2513,4368,3407
DOID:4294,DOID:2513,4369,3407
DOID:4295,DOID:2513,4370,3407
DOID:4297,DOID:1682,4371,3039
DOID:4299,DOID:2513,4372,3407
DOID:4300,DOID:2513,4373,3407
DOID:4301,DOID:1294,4374,2311
DOID:4302,DOID:2513,4375,3407
DOID:4303,DOID:2513,4376,3407
DOID:4304,DOID:2513,4377,3407
DOID:4305,DOID:200,4378,3184
DOID:4306,DOID:4307,4379,4380
DOID:4307,DOID:4308,4380,4381
DOID:4308,DOID:1389,4381,2635
DOID:431,DOID:423,4382,4326
DOID:4310,DOID:461,4383,4540
DOID:4313,DOID:2730,4384,3521
DOID:4320,DOID:3594,4385,3989
DOID:4321,DOID:174,4386,3064
DOID:4322,DOID:174,4387,3064
DOID:4323,DOID:174,4388,3064
DOID:4324,DOID:174,4389,3064
DOID:4325,DOID:934,4390,6612
DOID:4327,DOID:934,4391,6612
DOID:4329,DOID:4330,4392,4393
DOID:4330,DOID:3405,4393,3896
DOID:4331,DOID:403,4394,4220
DOID:4333,DOID:229,4395,3316
DOID:4334,DOID:710,4396,5788
DOID:4336,DOID:4337,4397,4398
DOID:4337,DOID:8913,4398,6467
DOID:4346,DOID:3133,4399,3725
DOID:4347,DOID:75,4400,5941
DOID:4352,DOID:3479,4401,3929
DOID:4353,DOID:240,4402,3361
DOID:4359,DOID:1909,4403,3139
DOID:436,DOID:5559,4404,5094
DOID:4360,DOID:1909,4405,3139
DOID:4362,DOID:120,4406,2007
DOID:4364,DOID:1612,4407,3005
DOID:4367,DOID:1701,4408,3047
DOID:437,DOID:439,4409,4424
DOID:4370,DOID:76,4410,5994
DOID:4371,DOID:2916,4411,3611
DOID:4372,DOID:6713,4412,5637
DOID:4374,DOID:850,4413,6319
DOID:4376,DOID:3044,4414,3678
DOID:4377,DOID:3044,4415,3678
DOID:4378,DOID:4379,4416,4417
DOID:4379,DOID:3044,4417,3678
DOID:438,DOID:417,4418,4296
DOID:4384,DOID:3259,4419,3803
DOID:4385,DOID:1749,4420,3067
DOID:4386,DOID:201,4421,3189
DOID:4388,DOID:3368,4422,3875
DOID:4389,DOID:4232,4423,4329
DOID:439,DOID:440,4424,4429
DOID:4394,DOID:3405,4425,3896
DOID:4397,DOID:2723,4426,3518
DOID:4398,DOID:2723,4427,3518
DOID:4399,DOID:2723,4428,3518
DOID:440,DOID:870,4429,6414
DOID:4400,DOID:2723,4430,3518
DOID:4404,DOID:2773,4431,3552
DOID:4406,DOID:2723,4432,3518
DOID:4407,DOID:3159,4433,3744
DOID:4409,DOID:421,4434,4318
DOID:4411,DOID:934,4435,6612
DOID:4413,DOID:4362,4436,4406
DOID:4415,DOID:4231,4437,4328
DOID:4418,DOID:2438,4438,3373
DOID:4419,DOID:0060092,4439,727
DOID:4422,DOID:4236,4440,4332
DOID:4423,DOID:4330,4441,4393
DOID:4424,DOID:4330,4442,4393
DOID:4428,DOID:13365,4443,2451
DOID:4430,DOID:169,4444,3042
DOID:4432,DOID:1799,4445,3098
DOID:4433,DOID:1799,4446,3098
DOID:4434,DOID:7505,4447,5946
DOID:4435,DOID:3842,4448,4125
DOID:4436,DOID:3565,4449,3977
DOID:4437,DOID:3842,4450,4125
DOID:4438,DOID:4439,4451,4452
DOID:4439,DOID:3620,4452,4009
DOID:4440,DOID:2994,4453,3649
DOID:4441,DOID:2994,4454,3649
DOID:4442,DOID:4362,4455,4406
DOID:4447,DOID:4449,4456,4458
DOID:4448,DOID:8466,4457,6305
DOID:4449,DOID:6929,4458,5710
DOID:445,DOID:447,4459,4470
DOID:4450,DOID:4451,4460,4461
DOID:4451,DOID:263,4461,3464
DOID:4454,DOID:4450,4462,4460
DOID:4455,DOID:4450,4463,4460
DOID:446,DOID:3947,4464,4175
DOID:4463,DOID:4450,4465,4460
DOID:4464,DOID:4450,4466,4460
DOID:4465,DOID:4450,4467,4460
DOID:4467,DOID:4450,4468,4460
DOID:4468,DOID:299,4469,3647
DOID:447,DOID:557,4470,5104
DOID:4471,DOID:4450,4471,4460
DOID:4472,DOID:4450,4472,4460
DOID:4473,DOID:4450,4473,4460
DOID:4479,DOID:447,4474,4470
DOID:4480,DOID:2256,4475,3306
DOID:4481,DOID:4483,4476,4477
DOID:4483,DOID:2163,4477,3266
DOID:4486,DOID:1790,4478,3091
DOID:4488,DOID:1790,4479,3091
DOID:4489,DOID:1790,4480,3091
DOID:4490,DOID:1725,4481,3055
DOID:4491,DOID:225,4482,3303
DOID:4492,DOID:8469,4483,6306
DOID:450,DOID:9884,4484,6827
DOID:4500,DOID:0050032,4485,8
DOID:4501,DOID:630,4486,5474
DOID:4504,DOID:2133,4487,3247
DOID:4505,DOID:0001816,4488,0
DOID:4510,DOID:175,4489,3068
DOID:4511,DOID:3017,4490,3666
DOID:4512,DOID:0001816,4491,0
DOID:4513,DOID:0001816,4492,0
DOID:4514,DOID:4515,4493,4494
DOID:4515,DOID:1781,4494,3085
DOID:4517,DOID:2687,4495,3496
DOID:452,DOID:0050624,4496,274
DOID:4520,DOID:4521,4497,4498
DOID:4521,DOID:4362,4498,4406
DOID:4522,DOID:0001816,4499,0
DOID:4524,DOID:4054,4500,4238
DOID:4525,DOID:4050,4501,4235
DOID:4527,DOID:2146,4502,3255
DOID:4531,DOID:0050904,4503,546
DOID:4534,DOID:225,4504,3303
DOID:4535,DOID:421,4505,4318
DOID:4539,DOID:2952,4506,3626
DOID:4540,DOID:0060047,4507,686
DOID:4541,DOID:0060046,4508,685
DOID:4542,DOID:3829,4509,4122
DOID:4543,DOID:10914,4510,1600
DOID:4545,DOID:3371,4511,3878
DOID:4546,DOID:4545,4512,4511
DOID:4547,DOID:4545,4513,4511
DOID:4548,DOID:4549,4514,4515
DOID:4549,DOID:3371,4515,3878
DOID:4550,DOID:4551,4516,4517
DOID:4551,DOID:4610,4517,4541
DOID:4552,DOID:305,4518,3681
DOID:4553,DOID:3284,4519,3823
DOID:4554,DOID:3275,4520,3815
DOID:4555,DOID:4001,4521,4201
DOID:4556,DOID:3908,4522,4158
DOID:4557,DOID:403,4523,4220
DOID:4558,DOID:3488,4524,3935
DOID:456,DOID:883,4525,6444
DOID:4560,DOID:1002,4526,1267
DOID:4561,DOID:1002,4527,1267
DOID:4562,DOID:0060000,4528,642
DOID:4584,DOID:3565,4529,3977
DOID:4586,DOID:3565,4530,3977
DOID:4587,DOID:0060090,4531,725
DOID:4588,DOID:3565,4532,3977
DOID:4591,DOID:3565,4533,3977
DOID:4593,DOID:3565,4534,3977
DOID:4594,DOID:3565,4535,3977
DOID:4603,DOID:37,4536,4055
DOID:4606,DOID:4607,4537,4538
DOID:4607,DOID:3119,4538,3717
DOID:4608,DOID:0050625,4539,275
DOID:461,DOID:0060099,4540,733
DOID:4610,DOID:0050624,4541,274
DOID:4613,DOID:1188,4542,1978
DOID:4617,DOID:823,4543,6221
DOID:4618,DOID:1862,4544,3121
DOID:4621,DOID:2490,4545,3396
DOID:4624,DOID:225,4546,3303
DOID:4626,DOID:2490,4547,3396
DOID:4627,DOID:0060135,4548,764
DOID:4630,DOID:3179,4549,3753
DOID:4633,DOID:9310,4550,6606
DOID:4636,DOID:4637,4551,4552
DOID:4637,DOID:1602,4552,3002
DOID:4638,DOID:1602,4553,3002
DOID:4639,DOID:1602,4554,3002
DOID:4640,DOID:1602,4555,3002
DOID:4644,DOID:2730,4556,3521
DOID:4645,DOID:2174,4557,3270
DOID:4647,DOID:768,4558,6026
DOID:4648,DOID:768,4559,6026
DOID:4650,DOID:768,4560,6026
DOID:4651,DOID:768,4561,6026
DOID:4653,DOID:768,4562,6026
DOID:4656,DOID:768,4563,6026
DOID:4658,DOID:0060084,4564,719
DOID:4659,DOID:3664,4565,4031
DOID:4660,DOID:3664,4566,4031
DOID:4661,DOID:225,4567,3303
DOID:4662,DOID:936,4568,6619
DOID:4664,DOID:4677,4569,4575
DOID:467,DOID:255,4570,3425
DOID:4671,DOID:1923,4571,3146
DOID:4674,DOID:1923,4572,3146
DOID:4675,DOID:4676,4573,4574
DOID:4676,DOID:1074,4574,1531
DOID:4677,DOID:10124,4575,1303
DOID:4678,DOID:3284,4576,3823
DOID:4679,DOID:4680,4577,4579
DOID:468,DOID:469,4578,4587
DOID:4680,DOID:3459,4579,3926
DOID:4681,DOID:4897,4580,4704
DOID:4682,DOID:4897,4581,4704
DOID:4683,DOID:3165,4582,3746
DOID:4685,DOID:293,4583,3618
DOID:4686,DOID:1107,4584,1662
DOID:4687,DOID:3963,4585,4184
DOID:4688,DOID:2600,4586,3453
DOID:469,DOID:255,4587,3425
DOID:4690,DOID:4691,4588,4589
DOID:4691,DOID:5559,4589,5094
DOID:4692,DOID:1242,4590,2168
DOID:4693,DOID:1192,4591,1988
DOID:4696,DOID:4697,4592,4593
DOID:4697,DOID:3193,4593,3764
DOID:4698,DOID:1192,4594,1988
DOID:4699,DOID:116,4595,1869
DOID:47,DOID:48,4596,4651
DOID:470,DOID:471,4597,4602
DOID:4702,DOID:37,4598,4055
DOID:4706,DOID:1319,4599,2395
DOID:4707,DOID:4706,4600,4599
DOID:4708,DOID:4437,4601,4450
DOID:471,DOID:3165,4602,3746
DOID:4715,DOID:4148,4603,4284
DOID:4716,DOID:10534,4604,1456
DOID:4717,DOID:2994,4605,3649
DOID:4719,DOID:2705,4606,3508
DOID:472,DOID:255,4607,3425
DOID:4723,DOID:936,4608,6619
DOID:4724,DOID:936,4609,6619
DOID:4730,DOID:4483,4610,4477
DOID:4731,DOID:4483,4611,4477
DOID:4734,DOID:182,4612,3105
DOID:4737,DOID:150,4613,2953
DOID:4739,DOID:2998,4614,3652
DOID:474,DOID:255,4615,3425
DOID:4743,DOID:5556,4616,5092
DOID:4744,DOID:780,4617,6065
DOID:4749,DOID:3565,4618,3977
DOID:4751,DOID:4752,4619,4620
DOID:4752,DOID:0050890,4620,532
DOID:4756,DOID:2696,4621,3499
DOID:4757,DOID:0050622,4622,272
DOID:476,DOID:0060082,4623,717
DOID:4762,DOID:1875,4624,3125
DOID:4765,DOID:1324,4625,2412
DOID:4766,DOID:688,4626,5699
DOID:4767,DOID:4765,4627,4625
DOID:4768,DOID:4765,4628,4625
DOID:4769,DOID:4765,4629,4625
DOID:4772,DOID:263,4630,3464
DOID:4773,DOID:4772,4631,4630
DOID:4776,DOID:2921,4632,3615
DOID:4777,DOID:2921,4633,3615
DOID:4778,DOID:2921,4634,3615
DOID:4779,DOID:2921,4635,3615
DOID:4780,DOID:2921,4636,3615
DOID:4781,DOID:2921,4637,3615
DOID:4782,DOID:2921,4638,3615
DOID:4783,DOID:2921,4639,3615
DOID:4784,DOID:2921,4640,3615
DOID:4787,DOID:3200,4641,3770
DOID:4788,DOID:0060103,4642,737
DOID:479,DOID:471,4643,4602
DOID:4790,DOID:0060103,4644,737
DOID:4791,DOID:1659,4645,3027
DOID:4794,DOID:0060103,4646,737
DOID:4795,DOID:3321,4647,3846
DOID:4796,DOID:2951,4648,3625
DOID:4797,DOID:349,4649,3936
DOID:4798,DOID:349,4650,3936
DOID:48,DOID:15,4651,2952
DOID:480,DOID:936,4652,6619
DOID:481,DOID:331,4653,3835
DOID:4810,DOID:3345,4654,3862
DOID:4812,DOID:4813,4655,4656
DOID:4813,DOID:4202,4656,4312
DOID:4817,DOID:2621,4657,3462
DOID:482,DOID:255,4658,3425
DOID:4829,DOID:3908,4659,4158
DOID:483,DOID:484,4660,4665
DOID:4830,DOID:1749,4661,3067
DOID:4837,DOID:225,4662,3303
DOID:4838,DOID:305,4663,3681
DOID:4839,DOID:4840,4664,4666
DOID:484,DOID:2213,4665,3279
DOID:4840,DOID:4159,4666,4291
DOID:4843,DOID:4844,4667,4668
DOID:4844,DOID:0060101,4668,735
DOID:4845,DOID:3069,4669,3685
DOID:4846,DOID:4847,4670,4671
DOID:4847,DOID:5612,4671,5133
DOID:4848,DOID:4205,4672,4314
DOID:4851,DOID:3069,4673,3685
DOID:4852,DOID:3069,4674,3685
DOID:4853,DOID:4848,4675,4672
DOID:4855,DOID:3843,4676,4126
DOID:4856,DOID:3069,4677,3685
DOID:4858,DOID:5032,4678,4781
DOID:486,DOID:255,4679,3425
DOID:4860,DOID:4202,4680,4312
DOID:4863,DOID:3185,4681,3758
DOID:4866,DOID:0050904,4682,546
DOID:4867,DOID:2893,4683,3606
DOID:4868,DOID:10286,4684,1369
DOID:4869,DOID:2600,4685,3453
DOID:4870,DOID:298,4686,3640
DOID:4871,DOID:3451,4687,3921
DOID:4872,DOID:3905,4688,4155
DOID:4873,DOID:12377,4689,2152
DOID:4875,DOID:4876,4690,4691
DOID:4876,DOID:11920,4691,1989
DOID:4877,DOID:3459,4692,3926
DOID:4878,DOID:1107,4693,1662
DOID:4879,DOID:3999,4694,4199
DOID:4880,DOID:4242,4695,4335
DOID:4885,DOID:934,4696,6612
DOID:4889,DOID:0050598,4697,250
DOID:4890,DOID:0050705,4698,352
DOID:4892,DOID:4893,4699,4700
DOID:4893,DOID:5099,4700,4811
DOID:4894,DOID:3713,4701,4068
DOID:4895,DOID:0060086,4702,721
DOID:4896,DOID:4897,4703,4704
DOID:4897,DOID:4606,4704,4537
DOID:490,DOID:255,4705,3425
DOID:4901,DOID:1791,4706,3092
DOID:4902,DOID:11239,4707,1736
DOID:4903,DOID:305,4708,3681
DOID:4905,DOID:1793,4709,3094
DOID:4906,DOID:4907,4710,4711
DOID:4907,DOID:10154,4711,1319
DOID:4908,DOID:14110,4712,2718
DOID:4910,DOID:734,4713,5880
DOID:4914,DOID:1107,4714,1662
DOID:4915,DOID:4916,4715,4716
DOID:4916,DOID:1785,4716,3086
DOID:4917,DOID:299,4717,3647
DOID:4918,DOID:4919,4718,4719
DOID:4919,DOID:263,4719,3464
DOID:492,DOID:255,4720,3425
DOID:4920,DOID:4921,4721,4722
DOID:4921,DOID:2095,4722,3231
DOID:4922,DOID:3458,4723,3925
DOID:4923,DOID:3284,4724,3823
DOID:4926,DOID:3910,4725,4160
DOID:4927,DOID:4928,4726,4727
DOID:4928,DOID:4947,4727,4738
DOID:4929,DOID:299,4728,3647
DOID:4930,DOID:4931,4729,4730
DOID:4931,DOID:10811,4730,1560
DOID:4932,DOID:10020,4731,1268
DOID:4933,DOID:4934,4732,4733
DOID:4934,DOID:2095,4733,3231
DOID:4938,DOID:4939,4734,4735
DOID:4939,DOID:11819,4735,1952
DOID:4943,DOID:8719,4736,6419
DOID:4944,DOID:3119,4737,3717
DOID:4947,DOID:4896,4738,4703
DOID:4948,DOID:3121,4739,3720
DOID:495,DOID:255,4740,3425
DOID:4952,DOID:4953,4741,4742
DOID:4953,DOID:934,4742,6612
DOID:4955,DOID:3620,4743,4009
DOID:4957,DOID:3565,4744,3977
DOID:4959,DOID:2730,4745,3521
DOID:496,DOID:255,4746,3425
DOID:4960,DOID:2531,4747,3417
DOID:4961,DOID:74,4748,5899
DOID:4962,DOID:0050598,4749,250
DOID:4964,DOID:2030,4750,3196
DOID:4968,DOID:3952,4751,4179
DOID:4969,DOID:863,4752,6378
DOID:4970,DOID:4090,4753,4264
DOID:4971,DOID:0070004,4754,1163
DOID:4972,DOID:4960,4755,4747
DOID:4974,DOID:0050339,4756,109
DOID:4976,DOID:4977,4757,4758
DOID:4977,DOID:75,4758,5941
DOID:4985,DOID:4232,4759,4329
DOID:4986,DOID:4953,4760,4742
DOID:4988,DOID:4989,4761,4762
DOID:4989,DOID:26,4762,3451
DOID:4990,DOID:480,4763,4652
DOID:4991,DOID:4992,4764,4765
DOID:4992,DOID:3419,4765,3903
DOID:4993,DOID:2609,4766,3456
DOID:4994,DOID:2609,4767,3456
DOID:4995,DOID:2609,4768,3456
DOID:4997,DOID:4254,4769,4343
DOID:4998,DOID:0050736,4770,381
DOID:50,DOID:28,4771,3565
DOID:5003,DOID:1924,4772,3147
DOID:501,DOID:255,4773,3425
DOID:5015,DOID:684,4774,5679
DOID:5016,DOID:684,4775,5679
DOID:502,DOID:3620,4776,4009
DOID:5022,DOID:684,4777,5679
DOID:5026,DOID:684,4778,5679
DOID:5030,DOID:1664,4779,3030
DOID:5031,DOID:5032,4780,4781
DOID:5032,DOID:170,4781,3045
DOID:5039,DOID:461,4782,4540
DOID:5040,DOID:5041,4783,4784
DOID:5041,DOID:3119,4784,3717
DOID:5042,DOID:4159,4785,4291
DOID:5043,DOID:0060109,4786,741
DOID:5044,DOID:0060091,4787,726
DOID:5046,DOID:4691,4788,4589
DOID:5047,DOID:5048,4789,4790
DOID:5048,DOID:3643,4790,4019
DOID:505,DOID:255,4791,3425
DOID:5050,DOID:3459,4792,3926
DOID:5052,DOID:0050338,4793,108
DOID:5056,DOID:4205,4794,4314
DOID:5057,DOID:5058,4795,4796
DOID:5058,DOID:3565,4796,3977
DOID:5059,DOID:4205,4797,4314
DOID:5062,DOID:302,4798,3667
DOID:5063,DOID:2513,4799,3407
DOID:507,DOID:150,4800,2953
DOID:5074,DOID:3070,4801,3686
DOID:5075,DOID:4844,4802,4668
DOID:5076,DOID:3070,4803,3686
DOID:5077,DOID:4843,4804,4667
DOID:5078,DOID:0060084,4805,719
DOID:5082,DOID:409,4806,4263
DOID:5083,DOID:1459,4807,2887
DOID:5088,DOID:154,4808,2970
DOID:5090,DOID:184,4809,3115
DOID:5093,DOID:0050686,4810,333
DOID:5099,DOID:833,4811,6248
DOID:5100,DOID:2742,4812,3530
DOID:5101,DOID:833,4813,6248
DOID:5102,DOID:833,4814,6248
DOID:5104,DOID:2519,4815,3411
DOID:5112,DOID:5113,4816,4817
DOID:5113,DOID:374,4817,4078
DOID:5117,DOID:2658,4818,3480
DOID:5118,DOID:6231,4819,5443
DOID:5119,DOID:1100,4820,1643
DOID:512,DOID:2998,4821,3652
DOID:5123,DOID:127,4822,2239
DOID:5124,DOID:0060111,4823,743
DOID:5125,DOID:0050624,4824,274
DOID:5126,DOID:0060090,4825,725
DOID:5127,DOID:127,4826,2239
DOID:5128,DOID:127,4827,2239
DOID:5129,DOID:2234,4828,3296
DOID:5132,DOID:2438,4829,3373
DOID:5134,DOID:0050624,4830,274
DOID:5136,DOID:3683,4831,4042
DOID:5137,DOID:127,4832,2239
DOID:5138,DOID:127,4833,2239
DOID:5139,DOID:127,4834,2239
DOID:5140,DOID:127,4835,2239
DOID:5142,DOID:0060109,4836,741
DOID:5143,DOID:4610,4837,4541
DOID:5146,DOID:127,4838,2239
DOID:5147,DOID:0050622,4839,272
DOID:5149,DOID:962,4840,6720
DOID:5150,DOID:962,4841,6720
DOID:5151,DOID:962,4842,6720
DOID:5152,DOID:962,4843,6720
DOID:5153,DOID:962,4844,6720
DOID:5154,DOID:934,4845,6612
DOID:5155,DOID:2001,4846,3186
DOID:5157,DOID:2645,4847,3473
DOID:5158,DOID:201,4848,3189
DOID:5160,DOID:2349,4849,3339
DOID:5161,DOID:2349,4850,3339
DOID:5162,DOID:2349,4851,3339
DOID:5165,DOID:9460,4852,6656
DOID:5166,DOID:1380,4853,2607
DOID:5169,DOID:2146,4854,3255
DOID:5170,DOID:1901,4855,3136
DOID:5171,DOID:119,4856,1983
DOID:5172,DOID:8719,4857,6419
DOID:5176,DOID:2154,4858,3262
DOID:5178,DOID:2154,4859,3262
DOID:5179,DOID:2154,4860,3262
DOID:518,DOID:3856,4861,4132
DOID:5182,DOID:2154,4862,3262
DOID:5183,DOID:2154,4863,3262
DOID:5189,DOID:2154,4864,3262
DOID:519,DOID:520,4865,4873
DOID:5190,DOID:4112,4866,4268
DOID:5191,DOID:2154,4867,3262
DOID:5193,DOID:4163,4868,4293
DOID:5194,DOID:4163,4869,4293
DOID:5195,DOID:4163,4870,4293
DOID:5196,DOID:0060111,4871,743
DOID:5199,DOID:5200,4872,4874
DOID:520,DOID:0050828,4873,472
DOID:5200,DOID:557,4874,5104
DOID:5204,DOID:2978,4875,3639
DOID:5207,DOID:5567,4876,5101
